round,client_id,n,n_pos,n_neg,pos_rate,auprc,auroc,brier,nll,ece,threshold,threshold_method,accuracy,f1,sensitivity,specificity,ppv,npv,method
29,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5608226325810624,0.6381074168797953,0.226787101272503,0.6460417058264729,0.0358982345907539,0.4288732458557692,youden-val,0.6608187134502924,0.5166666666666667,0.4492753623188406,0.803921568627451,0.6078431372549019,0.6833333333333333,FedAvg
29,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8177778103996023,0.7557443365695793,0.1949375383673796,0.5695523477911207,0.0947543746639322,0.4288732458557692,youden-val,0.6816143497757847,0.6899563318777293,0.6583333333333333,0.7087378640776699,0.7247706422018348,0.6403508771929824,FedAvg
30,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6749049093835152,0.69117950836604,0.2209269455011753,0.6322781412980544,0.0435249281395791,0.4218497455621748,youden-val,0.6281179138321995,0.6272727272727273,0.6699029126213593,0.5914893617021276,0.5897435897435898,0.6714975845410628,FedAvg
30,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6172310998488757,0.6109554607106387,0.2428759181723612,0.6798408050871692,0.0823351445879697,0.4218497455621748,youden-val,0.5969387755102041,0.5269461077844312,0.4861878453038674,0.6919431279620853,0.5751633986928104,0.6108786610878661,FedAvg
30,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7038402309844926,0.7584224598930481,0.1941681496050256,0.5750851882723929,0.1019687081905996,0.4218497455621748,youden-val,0.6910112359550562,0.6451612903225806,0.7352941176470589,0.6636363636363637,0.5747126436781609,0.8021978021978022,FedAvg
30,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.739448815188245,0.6714601769911505,0.2312815556160925,0.6541830031372604,0.1272396722858157,0.4218497455621748,youden-val,0.6119402985074627,0.6176470588235294,0.5575221238938053,0.6818181818181818,0.6923076923076923,0.5454545454545454,FedAvg
30,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7738235995766992,0.8396117992593539,0.1688144927559013,0.5198061612733308,0.123678724690348,0.4218497455621748,youden-val,0.7707006369426752,0.7251908396946565,0.7723577235772358,0.7696335078534031,0.6834532374100719,0.84,FedAvg
30,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7346674266386632,0.6134001134001134,0.2653094295425104,0.7263864785747725,0.2206435038667612,0.4218497455621748,youden-val,0.576036866359447,0.6290322580645161,0.5454545454545454,0.6351351351351351,0.7428571428571429,0.4196428571428571,FedAvg
30,General_surgery__Others,150,80,70,0.5333333333333333,0.7672169630651995,0.7307142857142858,0.2168221417541067,0.6233295311898811,0.1278667687983787,0.4218497455621748,youden-val,0.6733333333333333,0.6711409395973155,0.625,0.7285714285714285,0.7246376811594203,0.6296296296296297,FedAvg
30,General_surgery__Stomach,226,90,136,0.3982300884955752,0.6266805864588629,0.7073529411764706,0.2128752213690245,0.6135812748990842,0.0800534610051213,0.4218497455621748,youden-val,0.6238938053097345,0.5853658536585366,0.6666666666666666,0.5955882352941176,0.5217391304347826,0.7297297297297297,FedAvg
30,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6423783989084348,0.7722880983750549,0.1773334017921101,0.5385566561458911,0.0918952710955572,0.4218497455621748,youden-val,0.7517241379310344,0.5714285714285714,0.5217391304347826,0.8585858585858586,0.631578947368421,0.794392523364486,FedAvg
30,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.607915721737694,0.6667832711442787,0.2225270556136511,0.634663540856836,0.0665135008905282,0.4218497455621748,youden-val,0.6196319018404908,0.5373134328358209,0.5373134328358209,0.6770833333333334,0.5373134328358209,0.6770833333333334,FedAvg
30,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5169739255503175,0.7262636612021858,0.1855873700515036,0.560740406162521,0.1346394737708219,0.4218497455621748,youden-val,0.7588235294117647,0.5858585858585859,0.6041666666666666,0.819672131147541,0.5686274509803921,0.8403361344537815,FedAvg
30,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5693545001044792,0.6484796817277634,0.2261821123273888,0.6442452425968025,0.0563199476010784,0.4218497455621748,youden-val,0.6549707602339181,0.4684684684684684,0.3768115942028985,0.8431372549019608,0.6190476190476191,0.6666666666666666,FedAvg
30,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8207224726138018,0.7583333333333333,0.1967460526918313,0.5746158402778143,0.0969570671093476,0.4218497455621748,youden-val,0.695067264573991,0.6880733944954128,0.625,0.7766990291262136,0.7653061224489796,0.64,FedAvg
31,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6726686431988349,0.6926254906011156,0.2227920173366371,0.6371303669406624,0.0525512641715821,0.4496089161304863,youden-val,0.6122448979591837,0.6208425720620843,0.6796116504854369,0.5531914893617021,0.5714285714285714,0.6632653061224489,FedAvg
31,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6163428338513419,0.6122384855070566,0.2433281437117019,0.6811524346662836,0.0895914335283711,0.4496089161304863,youden-val,0.5994897959183674,0.547550432276657,0.5248618784530387,0.6635071090047393,0.572289156626506,0.6194690265486725,FedAvg
31,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7075600609857472,0.7580213903743316,0.2028482422275294,0.5930226850992762,0.1327899032726879,0.4496089161304863,youden-val,0.6713483146067416,0.6377708978328174,0.7573529411764706,0.6181818181818182,0.5508021390374331,0.8047337278106509,FedAvg
31,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7435192051108611,0.6779967819790828,0.2245049087161216,0.6388524171513753,0.0988269223349104,0.4496089161304863,youden-val,0.6069651741293532,0.6291079812206573,0.5929203539823009,0.625,0.67,0.5445544554455446,FedAvg
31,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7785074566046664,0.8414846975694887,0.1724326847331403,0.5279306223537474,0.1318467118529182,0.4496089161304863,youden-val,0.7866242038216561,0.7545787545787546,0.8373983739837398,0.7539267015706806,0.6866666666666666,0.8780487804878049,FedAvg
31,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7349829338422531,0.6135891135891136,0.249757236570262,0.6938477257782973,0.1811770358987041,0.4496089161304863,youden-val,0.5806451612903226,0.6513409961685823,0.5944055944055944,0.5540540540540541,0.7203389830508474,0.4141414141414141,FedAvg
31,General_surgery__Others,150,80,70,0.5333333333333333,0.7688929956663664,0.7333928571428572,0.2102477716541222,0.6084170832701744,0.1056883162225298,0.4496089161304863,youden-val,0.6533333333333333,0.6623376623376623,0.6375,0.6714285714285714,0.6891891891891891,0.618421052631579,FedAvg
31,General_surgery__Stomach,226,90,136,0.3982300884955752,0.6283355695230327,0.7066176470588236,0.2190961451964957,0.6273931927468447,0.1067108265271991,0.4496089161304863,youden-val,0.6106194690265486,0.5849056603773585,0.6888888888888889,0.5588235294117647,0.5081967213114754,0.7307692307692307,FedAvg
31,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6445551027974655,0.7775581906016688,0.1795683802294631,0.5440752439506121,0.1378825753170802,0.4496089161304863,youden-val,0.7448275862068966,0.5647058823529412,0.5217391304347826,0.8484848484848485,0.6153846153846154,0.7924528301886793,FedAvg
31,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.608438942116291,0.6677549751243782,0.2264507220855949,0.643437212509243,0.0732679295282377,0.4496089161304863,youden-val,0.6257668711656442,0.5704225352112676,0.6044776119402985,0.640625,0.54,0.6988636363636364,FedAvg
31,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5206308098723933,0.7291666666666666,0.1943890128695325,0.5813757407427713,0.1548217549536569,0.4496089161304863,youden-val,0.7352941176470589,0.5794392523364486,0.6458333333333334,0.7704918032786885,0.5254237288135594,0.8468468468468469,FedAvg
31,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5648913426039145,0.6429383347541915,0.2253141032712536,0.6427334465893372,0.0480459571872037,0.4496089161304863,youden-val,0.6491228070175439,0.4915254237288136,0.4202898550724637,0.803921568627451,0.5918367346938775,0.6721311475409836,FedAvg
31,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8176219130087388,0.7563106796116505,0.1945338520849193,0.5679984211693427,0.0716098855693274,0.4496089161304863,youden-val,0.6860986547085202,0.6902654867256637,0.65,0.7281553398058253,0.7358490566037735,0.6410256410256411,FedAvg
32,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6740920961563732,0.6936170212765957,0.2223042139171847,0.6363049812370399,0.047419012180853,0.4191959372114359,youden-val,0.6145124716553289,0.6238938053097345,0.6844660194174758,0.5531914893617021,0.573170731707317,0.6666666666666666,FedAvg
32,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6147052853747198,0.6142808515095179,0.2459147715374548,0.6882364938572285,0.0904973583517822,0.4191959372114359,youden-val,0.6020408163265306,0.5491329479768786,0.5248618784530387,0.6682464454976303,0.5757575757575758,0.6211453744493393,FedAvg
32,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7037914296617567,0.754846256684492,0.1969426904267557,0.580297733813234,0.1061665965693057,0.4191959372114359,youden-val,0.6713483146067416,0.6332288401253918,0.7426470588235294,0.6272727272727273,0.5519125683060109,0.7976878612716763,FedAvg
32,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7407019333861155,0.6759855189058729,0.2285037609789733,0.6482357440791439,0.1151094944856678,0.4191959372114359,youden-val,0.6169154228855721,0.6384976525821596,0.6017699115044248,0.6363636363636364,0.68,0.5544554455445545,FedAvg
32,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7767701904541245,0.8399097603541479,0.1669436528112099,0.51487305874542,0.1263663891065524,0.4191959372114359,youden-val,0.7802547770700637,0.7453874538745388,0.8211382113821138,0.7539267015706806,0.6824324324324325,0.8674698795180723,FedAvg
32,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7342826009429875,0.6115101115101115,0.2611320827094915,0.7185328088085815,0.2027227147082102,0.4191959372114359,youden-val,0.576036866359447,0.6461538461538462,0.5874125874125874,0.5540540540540541,0.717948717948718,0.41,FedAvg
32,General_surgery__Others,150,80,70,0.5333333333333333,0.7723927256426807,0.735,0.2121227362831927,0.6128020427478411,0.1289589190047966,0.4191959372114359,youden-val,0.66,0.6666666666666666,0.6375,0.6857142857142857,0.6986301369863014,0.6233766233766234,FedAvg
32,General_surgery__Stomach,226,90,136,0.3982300884955752,0.629168591275637,0.7066176470588236,0.2165189668247716,0.6214955936620427,0.1055660567982971,0.4191959372114359,youden-val,0.6194690265486725,0.6018518518518519,0.7222222222222222,0.5514705882352942,0.5158730158730159,0.75,FedAvg
32,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6458294472602937,0.7733860342555994,0.1757827537741834,0.5345968685153978,0.1078722102968742,0.4191959372114359,youden-val,0.7517241379310344,0.5813953488372093,0.5434782608695652,0.8484848484848485,0.625,0.8,FedAvg
32,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.6075260660412845,0.6700870646766169,0.2251561943485467,0.640727114573067,0.0743269058658187,0.4191959372114359,youden-val,0.6226993865030674,0.5653710247349824,0.5970149253731343,0.640625,0.5369127516778524,0.6949152542372882,FedAvg
32,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5203501789351763,0.7310450819672131,0.1865992879027207,0.5641127452794363,0.1398481856649228,0.4191959372114359,youden-val,0.7411764705882353,0.5849056603773585,0.6458333333333334,0.7786885245901639,0.5344827586206896,0.8482142857142857,FedAvg
32,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5618346745015077,0.6476271668087524,0.2266964650600702,0.64599673418518,0.0548841855936371,0.4191959372114359,youden-val,0.6432748538011696,0.4786324786324786,0.4057971014492754,0.803921568627451,0.5833333333333334,0.6666666666666666,FedAvg
32,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8201061748111428,0.7610841423948219,0.1945583348749751,0.5680889030558963,0.0952202115234297,0.4191959372114359,youden-val,0.695067264573991,0.6991150442477876,0.6583333333333333,0.7378640776699029,0.7452830188679245,0.6495726495726496,FedAvg
33,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6765823039473906,0.692563519933898,0.221057979703652,0.6326425673059539,0.0361944182021725,0.4500717496331179,youden-val,0.6303854875283447,0.62004662004662,0.6456310679611651,0.6170212765957447,0.5964125560538116,0.6651376146788991,FedAvg
33,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6161933568547964,0.6116886177371632,0.2430023248274622,0.6803173839124536,0.0822007158875753,0.4500717496331179,youden-val,0.5943877551020408,0.5167173252279635,0.4696132596685083,0.7014218009478673,0.5743243243243243,0.6065573770491803,FedAvg
33,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7032282992555371,0.7568181818181818,0.1971490422384472,0.5811860365431145,0.1154332897630673,0.4500717496331179,youden-val,0.6938202247191011,0.6449511400651465,0.7279411764705882,0.6727272727272727,0.5789473684210527,0.8,FedAvg
33,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7446446135145981,0.6796057924376507,0.2262126584638493,0.6430166152387464,0.1108784115449836,0.4500717496331179,youden-val,0.6318407960199005,0.63,0.5575221238938053,0.7272727272727273,0.7241379310344828,0.5614035087719298,FedAvg
33,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7747026142247218,0.8396543651300389,0.1697291190024165,0.5217505208643598,0.1253868604518997,0.4500717496331179,youden-val,0.7643312101910829,0.7153846153846154,0.7560975609756098,0.7696335078534031,0.6788321167883211,0.8305084745762712,FedAvg
33,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7391538062532543,0.6174636174636174,0.2573031714781016,0.7094412876880066,0.2072706708260991,0.4500717496331179,youden-val,0.5714285714285714,0.6172839506172839,0.5244755244755245,0.6621621621621622,0.75,0.4188034188034188,FedAvg
33,General_surgery__Others,150,80,70,0.5333333333333333,0.7677230240487303,0.7307142857142858,0.213327564139905,0.6155023798194965,0.1367733358664245,0.4500717496331179,youden-val,0.6733333333333333,0.6711409395973155,0.625,0.7285714285714285,0.7246376811594203,0.6296296296296297,FedAvg
33,General_surgery__Stomach,226,90,136,0.3982300884955752,0.6312784368546072,0.7107843137254902,0.2138351246087692,0.6157729583571084,0.0954626384008753,0.4500717496331179,youden-val,0.6327433628318584,0.5911330049261084,0.6666666666666666,0.6102941176470589,0.5309734513274337,0.7345132743362832,FedAvg
33,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6483286002888773,0.7749231444883617,0.1776584690165306,0.5394115853572561,0.094929475849267,0.4500717496331179,youden-val,0.7517241379310344,0.5714285714285714,0.5217391304347826,0.8585858585858586,0.631578947368421,0.794392523364486,FedAvg
33,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.61302636584186,0.6721082089552239,0.2227267675643942,0.6350971746040583,0.067685239384177,0.4500717496331179,youden-val,0.6288343558282209,0.5433962264150943,0.5373134328358209,0.6927083333333334,0.549618320610687,0.6820512820512821,FedAvg
33,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5170522833142689,0.7286543715846994,0.1891332090125217,0.5691372371626585,0.1277723250085182,0.4500717496331179,youden-val,0.7647058823529411,0.5918367346938775,0.6041666666666666,0.8278688524590164,0.58,0.8416666666666667,FedAvg
33,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5638436938788011,0.6491901108269394,0.2248750617179561,0.6416076287268548,0.0439372423837668,0.4500717496331179,youden-val,0.6549707602339181,0.4485981308411215,0.3478260869565217,0.8627450980392157,0.631578947368421,0.6616541353383458,FedAvg
33,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8192230484214993,0.7600323624595469,0.1948189373430836,0.5694484109570048,0.0811396275747015,0.4500717496331179,youden-val,0.695067264573991,0.6880733944954128,0.625,0.7766990291262136,0.7653061224489796,0.64,FedAvg
34,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6792434028365182,0.6941334435034083,0.2200564742325622,0.630301081724205,0.0647496327007345,0.4068758566856417,youden-val,0.6258503401360545,0.6308724832214765,0.6844660194174758,0.574468085106383,0.5850622406639004,0.675,FedAvg
34,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6197785518223637,0.6160090073577544,0.2423622030372453,0.6789033965977451,0.0844629557008452,0.4068758566856417,youden-val,0.6020408163265306,0.5465116279069767,0.5193370165745856,0.6729857819905213,0.5766871165644172,0.6200873362445415,FedAvg
34,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7012512351704723,0.7552473262032086,0.1941573882824259,0.5750868782685089,0.1071769761083582,0.4068758566856417,youden-val,0.6769662921348315,0.637223974763407,0.7426470588235294,0.6363636363636364,0.5580110497237569,0.8,FedAvg
34,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7486287191008176,0.6825221238938053,0.2272862270856256,0.645514025676392,0.0995302849842836,0.4068758566856417,youden-val,0.6019900497512438,0.6226415094339622,0.584070796460177,0.625,0.6666666666666666,0.5392156862745098,FedAvg
34,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.77428967925858,0.8408036436385307,0.1680709747140976,0.5180529950373606,0.1268628690505663,0.4068758566856417,youden-val,0.7834394904458599,0.746268656716418,0.8130081300813008,0.7643979057591623,0.6896551724137931,0.863905325443787,FedAvg
34,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7396680206247767,0.6192591192591193,0.2635003181539043,0.7224235328820626,0.2171546186828676,0.4068758566856417,youden-val,0.5898617511520737,0.6590038314176245,0.6013986013986014,0.5675675675675675,0.7288135593220338,0.4242424242424242,FedAvg
34,General_surgery__Others,150,80,70,0.5333333333333333,0.7711440462041455,0.7321428571428571,0.2153698150076115,0.6202002299449537,0.1128550771629802,0.4068758566856417,youden-val,0.6533333333333333,0.6623376623376623,0.6375,0.6714285714285714,0.6891891891891891,0.618421052631579,FedAvg
34,General_surgery__Stomach,226,90,136,0.3982300884955752,0.6408317245438171,0.7124183006535948,0.2116578179071495,0.6106736057672375,0.0784171476491086,0.4068758566856417,youden-val,0.6106194690265486,0.5887850467289719,0.7,0.5514705882352942,0.5080645161290323,0.7352941176470589,FedAvg
34,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6405965784275804,0.7696530522617477,0.1773452075112416,0.5386682465289321,0.0848324166134448,0.4068758566856417,youden-val,0.7379310344827587,0.5581395348837209,0.5217391304347826,0.8383838383838383,0.6,0.7904761904761904,FedAvg
34,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.6114641751697782,0.6725746268656716,0.2213635936488492,0.632173575978979,0.0668396253671673,0.4068758566856417,youden-val,0.6165644171779141,0.5551601423487544,0.582089552238806,0.640625,0.5306122448979592,0.6871508379888268,FedAvg
34,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5172755296702459,0.7300204918032787,0.1851399500176624,0.5596644918970348,0.129613317654399,0.4068758566856417,youden-val,0.7470588235294118,0.5904761904761905,0.6458333333333334,0.7868852459016393,0.543859649122807,0.8495575221238938,FedAvg
34,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.5770248981722573,0.6572890025575447,0.2245717877407574,0.6405013454934567,0.0498167815346593,0.4068758566856417,youden-val,0.6491228070175439,0.4827586206896552,0.4057971014492754,0.8137254901960784,0.5957446808510638,0.6693548387096774,FedAvg
34,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8201082752604566,0.7612459546925566,0.1958244166583439,0.5724185155792976,0.1072353315331582,0.4068758566856417,youden-val,0.695067264573991,0.6964285714285714,0.65,0.7475728155339806,0.75,0.6470588235294118,FedAvg
35,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6772315174821425,0.6940921297252634,0.2206355845238638,0.6317174946516871,0.0424174935092204,0.4247518814915074,youden-val,0.6145124716553289,0.6222222222222222,0.6796116504854369,0.5574468085106383,0.5737704918032787,0.6649746192893401,FedAvg
35,General_surgery__Colorectal,392,181,211,0.461734693877551,0.6203508433868854,0.6173182163336911,0.2419508868003308,0.6779105829598001,0.0744228590025078,0.4247518814915074,youden-val,0.5994897959183674,0.5422740524781341,0.5138121546961326,0.6729857819905213,0.5740740740740741,0.6173913043478261,FedAvg
35,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7031876500058156,0.7544786096256685,0.1976159520090143,0.5823647287475961,0.1206139010579104,0.4247518814915074,youden-val,0.6713483146067416,0.6355140186915887,0.75,0.6227272727272727,0.5513513513513514,0.8011695906432749,FedAvg
35,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7465848287796998,0.6805108608205952,0.2261425533389696,0.6427096507325091,0.1143050715803778,0.4247518814915074,youden-val,0.6069651741293532,0.6291079812206573,0.5929203539823009,0.625,0.67,0.5445544554455446,FedAvg
35,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7759389950799161,0.8404205508023666,0.169311163492527,0.5210006111239643,0.1262226726002608,0.4247518814915074,youden-val,0.7770700636942676,0.7388059701492538,0.8048780487804879,0.7591623036649214,0.6827586206896552,0.8579881656804734,FedAvg
35,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.7398323448714098,0.6204876204876205,0.2557858493350646,0.7062913973676533,0.2025724895057339,0.4247518814915074,youden-val,0.5806451612903226,0.6539923954372624,0.6013986013986014,0.5405405405405406,0.7166666666666667,0.4123711340206185,FedAvg
35,General_surgery__Others,150,80,70,0.5333333333333333,0.7723833441920286,0.7332142857142857,0.2129926809750677,0.6149646766726998,0.1313989914804591,0.4247518814915074,youden-val,0.6533333333333333,0.6623376623376623,0.6375,0.6714285714285714,0.6891891891891891,0.618421052631579,FedAvg
35,General_surgery__Stomach,226,90,136,0.3982300884955752,0.6355342922606855,0.70890522875817,0.2144056918554926,0.6165832179247732,0.0891228605757672,0.4247518814915074,youden-val,0.6238938053097345,0.6082949308755761,0.7333333333333333,0.5514705882352942,0.5196850393700787,0.7575757575757576,FedAvg
35,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6434827062748238,0.7711901624945103,0.178203195571869,0.5409091664508248,0.1158782247062523,0.4247518814915074,youden-val,0.7448275862068966,0.5747126436781609,0.5434782608695652,0.8383838383838383,0.6097560975609756,0.7980769230769231,FedAvg
35,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.609365810084467,0.6727300995024874,0.2224735452084769,0.6347857453916262,0.0705952786918198,0.4247518814915074,youden-val,0.6165644171779141,0.558303886925795,0.5895522388059702,0.6354166666666666,0.5302013422818792,0.6892655367231638,FedAvg
35,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5171322423712934,0.7274590163934426,0.1881913154420144,0.566869191866302,0.134155103808216,0.4247518814915074,youden-val,0.7294117647058823,0.5660377358490566,0.625,0.7704918032786885,0.5172413793103449,0.8392857142857143,FedAvg
35,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.576359620298976,0.6570048309178743,0.2237602346523012,0.6387902011617325,0.0494705121693085,0.4247518814915074,youden-val,0.6491228070175439,0.4827586206896552,0.4057971014492754,0.8137254901960784,0.5957446808510638,0.6693548387096774,FedAvg
35,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8209142636637403,0.762378640776699,0.1946361981366081,0.5694687096502644,0.0786780417099528,0.4247518814915074,youden-val,0.6771300448430493,0.6842105263157895,0.65,0.7087378640776699,0.7222222222222222,0.6347826086956522,FedAvg
36,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.674352039947023,0.6936583350547408,0.2210116737264721,0.6327392889150151,0.0448175331953308,0.4223464926955319,youden-val,0.6235827664399093,0.6343612334801763,0.6990291262135923,0.5574468085106383,0.5806451612903226,0.6787564766839378,FedAvg
36,General_surgery__Colorectal,392,181,211,0.461734693877551,0.620697326576437,0.6177109790264722,0.2412919121348264,0.6762858149976414,0.0772593651511301,0.4223464926955319,youden-val,0.6071428571428571,0.5574712643678161,0.5359116022099447,0.6682464454976303,0.5808383233532934,0.6266666666666667,FedAvg
36,General_surgery__Distal_gastrectomy,356,136,220,0.3820224719101123,0.7024736076283824,0.754979946524064,0.197903496717684,0.5828635647224057,0.1219450921265775,0.4223464926955319,youden-val,0.6769662921348315,0.6417445482866043,0.7573529411764706,0.6272727272727273,0.5567567567567567,0.8070175438596491,FedAvg
36,General_surgery__Exploratory_laparotomy,201,113,88,0.5621890547263682,0.7473232781102614,0.6832260659694287,0.224468524467886,0.6392617279421942,0.1000252314222552,0.4223464926955319,youden-val,0.6169154228855721,0.6451612903225806,0.6194690265486725,0.6136363636363636,0.6730769230769231,0.5567010309278351,FedAvg
36,General_surgery__Hepatic,314,123,191,0.3917197452229299,0.7706192482508541,0.8365896224407271,0.1713054360884716,0.5253626632977353,0.115724585014206,0.4223464926955319,youden-val,0.7707006369426752,0.7313432835820896,0.7967479674796748,0.7539267015706806,0.6758620689655173,0.8520710059171598,FedAvg
36,General_surgery__OtherSurgery,217,143,74,0.6589861751152074,0.742833202092988,0.6213381213381214,0.2539298057827492,0.7022781089107842,0.2068874614672358,0.4223464926955319,youden-val,0.5944700460829493,0.6716417910447762,0.6293706293706294,0.527027027027027,0.72,0.4239130434782608,FedAvg
36,General_surgery__Others,150,80,70,0.5333333333333333,0.767903059030042,0.7316071428571428,0.212674539716993,0.6138756044070548,0.1241858389432444,0.4223464926955319,youden-val,0.6533333333333333,0.6623376623376623,0.6375,0.6714285714285714,0.6891891891891891,0.618421052631579,FedAvg
36,General_surgery__Stomach,226,90,136,0.3982300884955752,0.638209876266022,0.7112745098039216,0.2144094652065309,0.6167837669596327,0.083830357350927,0.4223464926955319,youden-val,0.6150442477876106,0.6027397260273972,0.7333333333333333,0.5367647058823529,0.5116279069767442,0.7525773195876289,FedAvg
36,Gynecology__Major_resection,145,46,99,0.3172413793103448,0.6489953921829642,0.7755819060166886,0.1785778834469285,0.5418379956013586,0.1125077333976238,0.4223464926955319,youden-val,0.7379310344827587,0.5681818181818182,0.5434782608695652,0.8282828282828283,0.5952380952380952,0.7961165048543689,FedAvg
36,Thoracic_surgery__Lung_lobectomy,326,134,192,0.4110429447852761,0.6117809346165004,0.6760338930348258,0.2223046339785989,0.6344478145332697,0.0754590656714584,0.4223464926955319,youden-val,0.6226993865030674,0.5743944636678201,0.6194029850746269,0.625,0.535483870967742,0.7017543859649122,FedAvg
36,Thoracic_surgery__Lung_wedge_resection,170,48,122,0.2823529411764706,0.5100141522156163,0.7260928961748634,0.1904270543340394,0.5721856596269256,0.1456976511741987,0.4223464926955319,youden-val,0.7235294117647059,0.5688073394495413,0.6458333333333334,0.7540983606557377,0.5081967213114754,0.8440366972477065,FedAvg
36,Thoracic_surgery__Minor_resection,171,69,102,0.4035087719298245,0.56866619323562,0.6479113384484229,0.2244796390900225,0.6404215270674019,0.0382508101585038,0.4223464926955319,youden-val,0.6491228070175439,0.5,0.4347826086956521,0.7941176470588235,0.5882352941176471,0.675,FedAvg
36,Thoracic_surgery__Others,223,120,103,0.5381165919282511,0.8222588698080904,0.763430420711974,0.1939038386928345,0.5672292095047287,0.075542752380776,0.4223464926955319,youden-val,0.695067264573991,0.7068965517241379,0.6833333333333333,0.7087378640776699,0.7321428571428571,0.6576576576576577,FedAvg
37,General_surgery__Biliary_Pancreas,441,206,235,0.4671201814058957,0.6722740799157751,0.6933071679405082,0.2212985899306409,0.6338212965312603,0.0407932540019027,0.4188583827834256,youden-val,0.6258503401360545,0.6275395033860045,0.6747572815533981,0.5829787234042553,0.5864978902953587,0.6715686274509803,FedAvg
